"CHEBI"	"prefLabel"	"altLabel"
"CHEBI:66425"	"(3beta,16alpha)-16-hydroxy-13,28-epoxyoleanan-3-yl alpha-L-Rhap-(1->2)-beta-D-Glcp-(1->4)-[beta-D-Glcp-(1->2)]-alpha-L-arabinopyranoside"	"(3beta,16alpha)-16-hydroxy-13,28-epoxyoleanan-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-glucopyranosyl-(1->4)-[beta-D-glucopyranosyl-(1->2)]-alpha-L-arabinopyranoside"
"CHEBI:66580"	"lissoclibadin 2"	"2,2'-[3,4,9,10-tetramethoxy-2,8-bis(methylsulfanyl)dibenzo[c,f][1,2,5]trithiepine-1,7-diyl]bis(N,N-dimethylethanamine)"
"CHEBI:67850"	"cudraflavone B"	"8-(2,4-dihydroxyphenyl)-5-hydroxy-2,2-dimethyl-7-(3-methylbut-2-en-1-yl)-2H,6H-pyrano[3,2-g]chromen-6-one"
"CHEBI:69688"	"pipercallosidine"	"(2E)-7-(1,3-benzodioxol-5-yl)-N-(2-methylpropyl)hept-2-enamide"
"CHEBI:73295"	"WIN 55212-2"	"[(3R)-5-methyl-3-(morpholin-4-ylmethyl)-2,3-dihydro[1,4]oxazino[2,3,4-hi]indol-6-yl](1-naphthyl)methanone"
"CHEBI:9169"	"sisomycin"	"(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yloxy]-2-hydroxycyclohexyl 3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranoside"
"CHEBI:16533"	"L-tryptophanamide"	"(2S)-2-amino-3-(1H-indol-3-yl)propanamide"
"CHEBI:16533"	"L-tryptophanamide"	"L-Tryptophanamide"
"CHEBI:32149"	"sodium sulfate"	"Sodium sulfate"
"CHEBI:32149"	"sodium sulfate"	"sodium sulfate"
"CHEBI:34692"	"dicofol"	"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol"
"CHEBI:34692"	"dicofol"	"Dicofol"
"CHEBI:38450"	"chromafenozide"	"N'-tert-butyl-N'-(3,5-dimethylbenzoyl)-5-methylchromane-6-carbohydrazide"
"CHEBI:38450"	"chromafenozide"	"chromafenozide"
"CHEBI:39959"	"(1S,2R,5S)-5-[3-(trifluoromethyl)-5,6-dihydro[1,2,4]triazolo[4,3-a]pyrazin-7(8H)-yl]-2-(2,4,5-trifluorophenyl)cyclohexanamine"	"(1S,2R,5S)-5-[3-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[4,3-A]PYRAZIN-7(8H)-YL]-2-(2,4,5-TRIFLUOROPHENYL)CYCLOHEXANAMINE"
"CHEBI:39959"	"(1S,2R,5S)-5-[3-(trifluoromethyl)-5,6-dihydro[1,2,4]triazolo[4,3-a]pyrazin-7(8H)-yl]-2-(2,4,5-trifluorophenyl)cyclohexanamine"	"(1S,2R,5S)-5-[3-(trifluoromethyl)-5,6-dihydro[1,2,4]triazolo[4,3-a]pyrazin-7(8H)-yl]-2-(2,4,5-trifluorophenyl)cyclohexanamine"
"CHEBI:4513"	"dicoumarol"	"3,3'-methanediylbis(4-hydroxy-2H-chromen-2-one)"
"CHEBI:4513"	"dicoumarol"	"Dicoumarol"
"CHEBI:5692"	"hexachlorobenzene"	"Hexachlorobenzene"
"CHEBI:5692"	"hexachlorobenzene"	"hexachlorobenzene"
"CHEBI:62254"	"GDP-alpha-D-glucose"	"GDP-alpha-D-glucose"
"CHEBI:62254"	"GDP-alpha-D-glucose"	"guanosine 5'-[3-(alpha-D-glucopyranosyl) dihydrogen diphosphate]"
"CHEBI:63867"	"N-(hexanoyl)sphing-4-enine"	"N-(hexanoyl)sphing-4-enine"
"CHEBI:65703"	"cyathusal B"	"6,9,10-trihydroxy-8-methoxy-1-oxo-3-[(1E)-prop-1-en-1-yl]-1H,6H-pyrano[4,3-c]isochromene-7-carbaldehyde"
"CHEBI:67492"	"tamarixetin"	"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4H-chromen-4-one"
"CHEBI:76226"	"N-hexanoyldihydroceramide"	"N-[(2S,3R)-1,3-dihydroxyoctadecan-2-yl]hexanamide"
"CHEBI:77320"	"musk xylene"	"1-tert-butyl-3,5-dimethyl-2,4,6-trinitrobenzene"
"CHEBI:28393"	"beta-D-glucosamine"	"2-amino-2-deoxy-beta-D-glucopyranose"
"CHEBI:28393"	"beta-D-glucosamine"	"beta-D-Glucosamine"
"CHEBI:28393"	"beta-D-glucosamine"	"beta-D-glucosamine"
"CHEBI:3056"	"Benzyl viologen"	"Benzyl viologen"
"CHEBI:3259"	"CCCP"	"CCCP"
"CHEBI:3259"	"CCCP"	"N'-(3-chlorophenyl)carbonohydrazonoyl dicyanide"
"CHEBI:36108"	"1-hydroxy-2-naphthoic acid"	"1-Hydroxy-2-naphthoic acid"
"CHEBI:36108"	"1-hydroxy-2-naphthoic acid"	"1-hydroxynaphthalene-2-carboxylic acid"
"CHEBI:38760"	"mellein"	"8-hydroxy-3-methyl-3,4-dihydro-1H-isochromen-1-one"
"CHEBI:41456"	"cyclopentane-1,3-dione"	"cyclopentane-1,3-dione"
"CHEBI:4631"	"diosmin"	"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-4H-1-benzopyran-7-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside"
"CHEBI:495150"	"1-O-(alpha-D-galactopyranosyl)-N-tetracosanyl-2-aminononane-1,3,4-triol"	"N-[(2S,3S,4R)-1-(alpha-D-galactopyranosyloxy)-3,4-dihydroxynonan-2-yl]tetracosanamide"
"CHEBI:5100"	"flucytosine"	"4-amino-5-fluoropyrimidin-2(1H)-one"
"CHEBI:64069"	"SB 224289"	"(1'-methyl-6,7-dihydro-5H-spiro[furo[2,3-f]indole-3,4'-piperidin]-5-yl)[2'-methyl-4'-(5-methyl-1,2,4-oxadiazol-3-yl)biphenyl-4-yl]methanone"
"CHEBI:64373"	"emericellamide A"	"(3S,6S,9S,12S,18R,19R)-3,6,18-trimethyl-9-(2-methylpropyl)-19-[(2S)-octan-2-yl]-12-(propan-2-yl)-1-oxa-4,7,10,13,16-pentaazacyclononadecane-2,5,8,11,14,17-hexone"
"CHEBI:64374"	"emericellamide B"	"(3S,6S,9S,12S,18R,19R)-3,6,18-trimethyl-19-[(2S,4S)-4-methyldecan-2-yl]-9-(2-methylpropyl)-12-(propan-2-yl)-1-oxa-4,7,10,13,16-pentaazacyclononadecane-2,5,8,11,14,17-hexone"
"CHEBI:6641"	"(S)-magnoflorine"	"(6aS)-1,11-dihydroxy-2,10-dimethoxy-6,6-dimethyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolinium"
"CHEBI:67380"	"syringaldehyde"	"4-hydroxy-3,5-dimethoxybenzaldehyde"
"CHEBI:70268"	"cabralealactone"	"(5alpha)-4,4,8,14-tetramethyl-20,24-epoxy-18-norcholane-3,24-dione"
"CHEBI:11302"	"10-desacetyltaxuyunnanin C"	"10beta-hydroxytaxa-4(20),11-diene-2alpha,5alpha,14beta-triyl triacetate"
"CHEBI:39264"	"4-phenoxyphenol"	"4-phenoxyphenol"
"CHEBI:40300"	"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide"	"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide"
"CHEBI:65500"	"bis-(4-hydroxybenzyl)sulfide"	"4,4'-(sulfanediyldimethanediyl)diphenol"
"CHEBI:70464"	"cabraleone"	"(24S)-25-hydroxy-20,24-epoxydammaran-3-one"
"CHEBI:76023"	"thioflavine T"	"2-[4-(dimethylamino)phenyl]-3,6-dimethyl-1,3-benzothiazol-3-ium chloride"
"CHEBI:78278"	"omega-hydroxymenaquinone-4"	"omega-hydroxymenaquinone-4"
"CHEBI:78278"	"omega-hydroxymenaquinone-4"	"2-[(2E,6E,10E,14E)-16-hydroxy-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]-3-methyl-1,4-naphthoquinone"
"CHEBI:79614"	"coumestrol diacetate"	"6-oxo-6H-[1]benzofuro[3,2-c][1]benzopyran-3,9-diyl diacetate"
"CHEBI:84638"	"8-(4-chlorophenylthio)-cGMP"	"2-amino-8-[(4-chlorophenyl)sulfanyl]-9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxotetrahydro-2H,4H-2lambda(5)-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-1,9-dihydro-6H-purin-6-one"
"CHEBI:10782"	"(-)-perillyl alcohol"	"[(4S)-4-(prop-1-en-2-yl)cyclohex-1-en-1-yl]methanol"
"CHEBI:16547"	"coniferyl aldehyde"	"3-(4-hydroxy-3-methoxyphenyl)prop-2-enal"
"CHEBI:16547"	"coniferyl aldehyde"	"Coniferyl aldehyde"
"CHEBI:18414"	"2',4'-dihydroxyacetophenone"	"1-(2,4-dihydroxyphenyl)ethanone"
"CHEBI:18414"	"2',4'-dihydroxyacetophenone"	"2',4'-Dihydroxyacetophenone"
"CHEBI:28"	"(R)-linalool"	"(3R)-3,7-dimethylocta-1,6-dien-3-ol"
"CHEBI:28"	"(R)-linalool"	"(R)-linalool"
"CHEBI:3558"	"cerivastatin"	"Cerivastatin"
"CHEBI:3558"	"cerivastatin"	"(3R,5S,6E)-7-[4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-di(propan-2-yl)pyridin-3-yl]-3,5-dihydroxyhept-6-enoic acid"
"CHEBI:40332"	"2-({2-[(3-hydroxyphenyl)amino]pyrimidin-4-yl}amino)benzamide"	"2-({2-[(3-hydroxyphenyl)amino]pyrimidin-4-yl}amino)benzamide"
"CHEBI:75382"	"monastrol"	"ethyl 4-(3-hydroxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate"
"CHEBI:85263"	"N-(dodecanoyl)ethanolamine"	"N-(2-hydroxyethyl)dodecanamide"
"CHEBI:15899"	"(R)-5-diphosphomevalonic acid"	"(R)-5-diphosphomevalonic acid"
"CHEBI:15899"	"(R)-5-diphosphomevalonic acid"	"(3R)-3-hydroxy-5-{[hydroxy(phosphonooxy)phosphoryl]oxy}-3-methylpentanoic acid"
"CHEBI:16207"	"3-hydroxybenzaldehyde"	"3-Hydroxybenzaldehyde"
"CHEBI:16207"	"3-hydroxybenzaldehyde"	"3-hydroxybenzaldehyde"
"CHEBI:17377"	"bergaptol"	"4-hydroxy-7H-furo[3,2-g]chromen-7-one"
"CHEBI:17377"	"bergaptol"	"Bergaptol"
"CHEBI:29063"	"L-mimosine"	"L-Mimosine"
"CHEBI:29063"	"L-mimosine"	"(2S)-2-amino-3-(3-hydroxy-4-oxopyridin-1(4H)-yl)propanoic acid"
"CHEBI:30740"	"ethylene glycol bis(2-aminoethyl)tetraacetic acid"	"2,2',2'',2'''-[ethane-1,2-diylbis(oxyethane-2,1-diylnitrilo)]tetraacetic acid"
"CHEBI:31923"	"novobiocic acid"	"Novobiocic acid"
"CHEBI:31923"	"novobiocic acid"	"N-(4,7-dihydroxy-8-methyl-2-oxo-2H-chromen-3-yl)-4-hydroxy-3-(3-methylbut-2-en-1-yl)benzamide"
"CHEBI:507499"	"tricetin"	"5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-4H-chromen-4-one"
"CHEBI:507499"	"tricetin"	"Tricetin"
"CHEBI:63892"	"zerumbone"	"(2E,6E,10E)-2,6,9,9-tetramethylcycloundeca-2,6,10-trien-1-one"
"CHEBI:63892"	"zerumbone"	"zerumbone"
"CHEBI:79733"	"3,6,4'-trihydroxyflavone"	"3,6-dihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one"
"CHEBI:16708"	"adenine"	"9H-purin-6-amine"
"CHEBI:16708"	"adenine"	"ADENINE"
"CHEBI:16708"	"adenine"	"Adenine"
"CHEBI:16708"	"adenine"	"adenine"
"CHEBI:17696"	"isocyanuric acid"	"1,3,5-triazinane-2,4,6-trione"
"CHEBI:17696"	"isocyanuric acid"	"isocyanuric acid"
"CHEBI:27394"	"D-erythro-3-methylmalic acid"	"(2R,3S)-2-hydroxy-3-methylbutanedioic acid"
"CHEBI:28527"	"rutin"	"Rutin"
"CHEBI:28527"	"rutin"	"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside"
"CHEBI:72345"	"6-chloroguanine"	"6-chloro-7H-purin-2-amine"
"CHEBI:22990"	"camalexin"	"3-(1,3-thiazol-2-yl)-1H-indole"
"CHEBI:22990"	"camalexin"	"camalexin"
"CHEBI:3185"	"broussin"	"(2S)-2-(4-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-7-ol"
"CHEBI:31991"	"phenol red"	"Phenol red"
"CHEBI:31991"	"phenol red"	"4,4'-(1,1-dioxido-3H-2,1-benzoxathiole-3,3-diyl)diphenol"
"CHEBI:50777"	"etonogestrel"	"17alpha-ethynyl-17beta-hydroxy-11-methylidene-18a-homo-estr-4-en-3-one"
"CHEBI:528918"	"1-O-(alpha-D-galactopyranosyl)-N-(10-phenyldecanoyl)phytosphingosine"	"N-[(2S,3S,4R)-1-(alpha-D-galactopyranosyloxy)-3,4-dihydroxyoctadecan-2-yl]-10-phenyldecanamide"
"CHEBI:90625"	"5-(5-chloro-1H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine"	"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine"
"CHEBI:90625"	"5-(5-chloro-1H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine"	"5-(5-chloro-1H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine"
"CHEBI:17015"	"riboflavin"	"5-deoxy-5-(7,8-dimethyl-2,4-dioxo-3,4-dihydrobenzo[g]pteridin-10(2H)-yl)-D-ribitol"
"CHEBI:17015"	"riboflavin"	"Riboflavin"
"CHEBI:17015"	"riboflavin"	"riboflavin"
"CHEBI:2548"	"Albomaculine"	"Albomaculine"
"CHEBI:27587"	"garbanzol"	"(2R,3R)-3,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one"
"CHEBI:27587"	"garbanzol"	"Garbanzol"
"CHEBI:28544"	"digitoxin"	"Digitoxin"
"CHEBI:28544"	"digitoxin"	"3beta-[2,6-dideoxy-beta-D-ribo-hexopyranosyl-(1->4)-2,6-dideoxy-beta-D-ribo-hexopyranosyl-(1->4)-2,6-dideoxy-beta-D-ribo-hexopyranosyloxy]-14-hydroxy-5beta-card-20(22)-enolide"
"CHEBI:39476"	"3,2,3-tetramine"	"N(1'),N(3)-ethane-1,2-diyldipropane-1,3-diamine"
"CHEBI:39548"	"atorvastatin"	"Atorvastatin"
"CHEBI:39548"	"atorvastatin"	"(3R,5R)-7-[3-(anilinocarbonyl)-5-(4-fluorophenyl)-4-phenyl-2-(propan-2-yl)-1H-pyrrol-1-yl]-3,5-dihydroxyheptanoic acid"
"CHEBI:439329"	"(S)-fenfluramine"	"(S)-fenfluramine"
"CHEBI:439329"	"(S)-fenfluramine"	"(2S)-N-ethyl-1-[3-(trifluoromethyl)phenyl]propan-2-amine"
"CHEBI:46414"	"N-s-butyl-N-[(2R,3S)-3-({[(3aS,5R,6aR)-hexahydro-2H-cyclopenta[b]furan-5-yloxy]carbonyl}amino)-2-hydroxy-4-phenylbutyl]-4-(hydroxymethyl)benzenesulfonamide"	"(3aS,5R,6aR)-hexahydro-2H-cyclopenta[b]furan-5-yl {(2S,3R)-3-hydroxy-4-[{[4-(hydroxymethyl)phenyl]sulfonyl}(2-methylpropyl)amino]-1-phenylbutan-2-yl}carbamate"
"CHEBI:50922"	"eletriptan"	"3-{[(2R)-1-methylpyrrolidin-2-yl]methyl}-5-[2-(phenylsulfonyl)ethyl]-1H-indole"
"CHEBI:6586"	"Luvangetin"	"Luvangetin"
"CHEBI:66104"	"jaspamide"	"Jaspamide"
"CHEBI:66104"	"jaspamide"	"(4R,7R,10S,13S,15E,17R,19S)-7-[(2-bromo-1H-indol-3-yl)methyl]-4-(4-hydroxyphenyl)-8,10,13,15,17,19-hexamethyl-1-oxa-5,8,11-triazacyclononadec-15-ene-2,6,9,12-tetrone"
"CHEBI:6805"	"methacycline"	"(4S,4aR,5S,5aR,12aS)-4-(dimethylamino)-3,5,10,12,12a-pentahydroxy-6-methylene-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide"
"CHEBI:68642"	"abiraterone"	"17-(pyridin-3-yl)androsta-5,16-dien-3beta-ol"
"CHEBI:77260"	"5-methoxy-2-{[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]sulfinyl}-1H-benzimidazole"	"5-methoxy-2-{[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]sulfinyl}-1H-benzimidazole"
"CHEBI:83267"	"filipin III"	"(3R,4S,6S,8S,10R,12R,14R,16S,17E,19E,21E,23E,25E,27S,28R)-4,6,8,10,12,14,16,27-octahydroxy-3-[(1R)-1-hydroxyhexyl]-17,28-dimethyloxacyclooctacosa-17,19,21,23,25-pentaen-2-one"
"CHEBI:85505"	"4-ethoxyaniline"	"4-ethoxyaniline"
"CHEBI:90185"	"diaziquone"	"diethyl [2,5-bis(aziridin-1-yl)-3,6-dioxocyclohexa-1,4-diene-1,4-diyl]biscarbamate"
"CHEBI:27482"	"(R)-coclaurine"	"(R)-Coclaurine"
"CHEBI:27482"	"(R)-coclaurine"	"(1R)-1-(4-hydroxybenzyl)-6-methoxy-1,2,3,4-tetrahydroisoquinolin-7-ol"
"CHEBI:3000"	"beauvericin"	"Beauvericin"
"CHEBI:3000"	"beauvericin"	"(3S,6R,9S,12R,15S,18R)-3,9,15-tribenzyl-4,10,16-trimethyl-6,12,18-tri(propan-2-yl)-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone"
"CHEBI:31920"	"Norsanguinine"	"Norsanguinine"
"CHEBI:34445"	"4-tert-Octylphenol"	"4-tert-Octylphenol"
"CHEBI:3458"	"Cassyfiline"	"Cassyfiline"
"CHEBI:46295"	"vardenafil"	"2-{2-ethoxy-5-[(4-ethylpiperazin-1-yl)sulfonyl]phenyl}-5-methyl-7-propylimidazo[5,1-f][1,2,4]triazin-4(1H)-one"
"CHEBI:53762"	"(5R)-zopiclone"	"(5R)-6-(5-chloropyridin-2-yl)-7-oxo-6,7-dihydro-5H-pyrrolo[3,4-b]pyrazin-5-yl 4-methylpiperazine-1-carboxylate"
"CHEBI:5659"	"hentriacontane"	"Hentriacontane"
"CHEBI:5659"	"hentriacontane"	"hentriacontane"
"CHEBI:62228"	"23,24-dihydrocucurbitacin E"	"(4R)-2,16alpha,20-trihydroxy-9beta,10,14-trimethyl-1,11,22-trioxo-4,9-cyclo-9,10-secocholesta-2,5-dien-25-yl acetate"
"CHEBI:67486"	"quercetin 3-O-beta-D-galactopyranoside"	"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl beta-D-galactopyranoside"
"CHEBI:75555"	"1-monostearoylglycerol"	"2,3-dihydroxypropyl octadecanoate"
"CHEBI:75951"	"protopanaxatriol"	"(3beta,6alpha,12beta)-dammar-24-ene-3,6,12,20-tetrol"
"CHEBI:75951"	"protopanaxatriol"	"protopanaxatriol"
"CHEBI:80491"	"pinostrobin"	"(2S)-5-hydroxy-7-methoxy-2-phenyl-2,3-dihydro-4H-1-benzopyran-4-one"
"CHEBI:8305"	"Polygodial"	"Polygodial"
"CHEBI:86193"	"DAPT"	"tert-butyl (2S)-({N-[(3,5-difluorophenyl)acetyl]-L-alanyl}amino)(phenyl)acetate"
"CHEBI:87737"	"(R)-warfarin"	"4-hydroxy-3-[(1R)-3-oxo-1-phenylbutyl]-2H-1-benzopyran-2-one"
"CHEBI:87738"	"(S)-warfarin"	"4-hydroxy-3-[(1S)-3-oxo-1-phenylbutyl]-2H-1-benzopyran-2-one"
"CHEBI:90536"	"PQIP"	"3-[cis-3-(4-methylpiperazin-1-yl)cyclobutyl]-1-(2-phenylquinolin-7-yl)imidazo[1,5-a]pyrazin-8-amine"
"CHEBI:10562"	"gamma-Fagarine"	"gamma-Fagarine"
"CHEBI:2742"	"Annolobine"	"Annolobine"
"CHEBI:27471"	"glycodeoxycholic acid"	"N-(3alpha,12alpha-dihydroxy-5beta-cholan-24-oyl)glycine"
"CHEBI:27471"	"glycodeoxycholic acid"	"glycodeoxycholic acid"
"CHEBI:27617"	"monensin A"	"Monensin A"
"CHEBI:27617"	"monensin A"	"(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-{(2S,2'R,3'S,5R,5'R)-2-ethyl-5'-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyltetrahydro-2H-pyran-2-yl]-3'-methyloctahydro-2,2'-bifuran-5-yl}-9-hydroxy-2,8-dimethyl-1,6-dioxaspiro[4.5]dec-7-yl]-3-methoxy-2-methylpentanoic acid"
"CHEBI:28324"	"11-deoxycortisol"	"11-Deoxycortisol"
"CHEBI:28324"	"11-deoxycortisol"	"11-deoxycortisol"
"CHEBI:28324"	"11-deoxycortisol"	"17,21-dihydroxypregn-4-ene-3,20-dione"
"CHEBI:34911"	"permethrin"	"Permethrin"
"CHEBI:34911"	"permethrin"	"3-phenoxybenzyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate"
"CHEBI:47188"	"N-cyclopropyl-4-[4-(3,4-dichlorophenyl)-2-(1-methylpiperidin-4-yl)-1-propylimidazol-5-yl]pyrimidin-2-amine"	"N-cyclopropyl-4-[4-(3,4-dichlorophenyl)-2-(1-methylpiperidin-4-yl)-1-propyl-1H-imidazol-5-yl]pyrimidin-2-amine"
"CHEBI:49402"	"2-methyl-1H-indole"	"2-methyl-1H-indole"
"CHEBI:52229"	"(3S)-all-trans-3-hydroxyretinal"	"(3S)-all-trans-3-hydroxyretinal"
"CHEBI:52229"	"(3S)-all-trans-3-hydroxyretinal"	"(2E,4E,6E,8E)-9-[(4S)-4-hydroxy-2,6,6-trimethylcyclohex-1-en-1-yl]-3,7-dimethylnona-2,4,6,8-tetraenal"
"CHEBI:52401"	"2-phenoxyacetophenone"	"2-phenoxy-1-phenylethan-1-one"
"CHEBI:53013"	"3'-CMP"	"3'-CMP"
"CHEBI:53013"	"3'-CMP"	"3'-cytidylic acid"
"CHEBI:9971"	"(+)-vestitol"	"(3S)-3-(2-hydroxy-4-methoxyphenyl)-3,4-dihydro-2H-chromen-7-ol"
"CHEBI:17741"	"N,N-dimethylformamide"	"N,N-Dimethylformamide"
"CHEBI:17741"	"N,N-dimethylformamide"	"N,N-dimethylformamide"
"CHEBI:18053"	"1-aminocyclopropanecarboxylic acid"	"1-AMINOCYCLOPROPANECARBOXYLIC ACID"
"CHEBI:18053"	"1-aminocyclopropanecarboxylic acid"	"1-aminocyclopropane-1-carboxylic acid"
"CHEBI:2682"	"amphotericin B"	"(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(3-amino-3,6-dideoxy-beta-D-mannopyranosyl)oxy]-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid"
"CHEBI:34717"	"Dimethylstilbestrol"	"Dimethylstilbestrol"
"CHEBI:36793"	"(S)-bupropion"	"(2S)-2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one"
"CHEBI:4453"	"desogestrel"	"17alpha-ethynyl-11-methylidene-18a-homo-estr-4-en-17beta-ol"
"CHEBI:51666"	"7-methoxycoumarin-4-acetic acid"	"(7-methoxy-2-oxo-2H-chromen-4-yl)acetic acid"
"CHEBI:68233"	"(Z)-3-butylidenephthalide"	"(3Z)-3-butylidene-2-benzofuran-1(3H)-one"
"CHEBI:81253"	"isolithocholic acid"	"3beta-hydroxy-5beta-cholan-24-oic acid"
"CHEBI:9013"	"Salonitenolide"	"Salonitenolide"
"CHEBI:100147"	"nalidixic acid"	"NALIDIXIC ACID"
"CHEBI:100147"	"nalidixic acid"	"Nalidixic acid"
"CHEBI:100147"	"nalidixic acid"	"1-ethyl-7-methyl-4-oxo-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid"
"CHEBI:10027"	"WIN I(S)"	"WIN I(S)"
"CHEBI:10029"	"WIN54954"	"WIN54954"
"CHEBI:100461"	"5-chlorospiro[indole-3,2'-[1,3]oxathiolan]-2(1H)-one"	"5-chlorospiro[indole-3,2'-[1,3]oxathiolan]-2(1H)-one"
"CHEBI:101853"	"gemifloxacin"	"7-[3-(aminomethyl)-4-(methoxyimino)pyrrolidin-1-yl]-1-cyclopropyl-6-fluoro-4-oxo-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid"
"CHEBI:102216"	"methohexital"	"Methohexital"
"CHEBI:102216"	"methohexital"	"1-methyl-5-(1-methylpent-2-yn-1-yl)-5-(prop-2-en-1-yl)pyrimidine-2,4,6(1H,3H,5H)-trione"
"CHEBI:102484"	"sulfisoxazole"	"4-amino-N-(3,4-dimethylisoxazol-5-yl)benzenesulfonamide"
"CHEBI:102524"	"butalbital"	"5-(2-methylpropyl)-5-(prop-2-en-1-yl)pyrimidine-2,4,6(1H,3H,5H)-trione"
"CHEBI:2086"	"5-methoxy-N,N-dimethyltryptamine"	"2-(5-methoxy-1H-indol-3-yl)-N,N-dimethylethanamine"
"CHEBI:2086"	"5-methoxy-N,N-dimethyltryptamine"	"5-Methoxy-N,N-dimethyltryptamine"
"CHEBI:258351"	"practolol"	"N-{4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl}acetamide"
"CHEBI:2679"	"amphetamine"	"Amphetamine"
"CHEBI:2679"	"amphetamine"	"amphetamine"
"CHEBI:2679"	"amphetamine"	"rac-(2R)-1-phenylpropan-2-amine"
"CHEBI:27690"	"acetazolamide"	"Acetazolamide"
"CHEBI:27690"	"acetazolamide"	"N-(5-sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide"
"CHEBI:2814"	"arecoline"	"methyl 1-methyl-1,2,5,6-tetrahydropyridine-3-carboxylate"
"CHEBI:28313"	"nornicotine"	"3-[(2S)-pyrrolidin-2-yl]pyridine"
"CHEBI:28313"	"nornicotine"	"Nornicotine"
"CHEBI:28925"	"mechlorethamine"	"2-chloro-N-(2-chloroethyl)-N-methylethanamine"
"CHEBI:28925"	"mechlorethamine"	"Mechlorethamine"
"CHEBI:31669"	"hexestrol"	"Hexestrol"
"CHEBI:3228"	"butabarbital"	"5-(butan-2-yl)-5-ethylpyrimidine-2,4,6(1H,3H,5H)-trione"
"CHEBI:3228"	"butabarbital"	"Butabarbital"
"CHEBI:33569"	"noradrenaline"	"4-(2-amino-1-hydroxyethyl)benzene-1,2-diol"
"CHEBI:3385"	"carbachol"	"2-(carbamoyloxy)-N,N,N-trimethylethanaminium chloride"
"CHEBI:3385"	"carbachol"	"carbachol"
"CHEBI:34337"	"3-Hydroxybenzo[a]pyrene"	"3-Hydroxybenzo[a]pyrene"
"CHEBI:34423"	"4-hydroxychalcone"	"(2E)-3-(4-hydroxyphenyl)-1-phenylprop-2-en-1-one"
